@Relation EEGDataTraining_54

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE Feature25 NUMERIC
@ATTRIBUTE Feature26 NUMERIC
@ATTRIBUTE Feature27 NUMERIC
@ATTRIBUTE Feature28 NUMERIC
@ATTRIBUTE Feature29 NUMERIC
@ATTRIBUTE Feature30 NUMERIC
@ATTRIBUTE Feature31 NUMERIC
@ATTRIBUTE Feature32 NUMERIC
@ATTRIBUTE Feature33 NUMERIC
@ATTRIBUTE Feature34 NUMERIC
@ATTRIBUTE Feature35 NUMERIC
@ATTRIBUTE Feature36 NUMERIC
@ATTRIBUTE Feature37 NUMERIC
@ATTRIBUTE Feature38 NUMERIC
@ATTRIBUTE Feature39 NUMERIC
@ATTRIBUTE Feature40 NUMERIC
@ATTRIBUTE Feature41 NUMERIC
@ATTRIBUTE Feature42 NUMERIC
@ATTRIBUTE Feature43 NUMERIC
@ATTRIBUTE Feature44 NUMERIC
@ATTRIBUTE Feature45 NUMERIC
@ATTRIBUTE Feature46 NUMERIC
@ATTRIBUTE Feature47 NUMERIC
@ATTRIBUTE Feature48 NUMERIC
@ATTRIBUTE Feature49 NUMERIC
@ATTRIBUTE Feature50 NUMERIC
@ATTRIBUTE Feature51 NUMERIC
@ATTRIBUTE Feature52 NUMERIC
@ATTRIBUTE Feature53 NUMERIC
@ATTRIBUTE Feature54 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
4435.38,4088.21,4298.97,4169.74,4317.95,4592.31,4058.97,4589.23,4173.85,4219.49,4174.36,4312.31,4655.9,4473.85,4083.4,3982.46,3991.97,4050.93,4056.0,4015.38,3974.35,4131.98,3965.98,4063.6,4022.6,4137.37,4052.93,4032.82,4115.77,4184.66,4195.69,4018.47,4064.87,3969.23,4167.71,4168.57,4110.34,4118.96,3992.99,3987.72,4032.34,3956.92,4037.28,4060.13,4176.65,4162.44,4106.84,4135.94,4194.55,4165.7,4132.97,4024.52,4100.7,4102.7,0
4302.05,3986.15,4268.72,4135.9,4335.9,4617.95,4084.1,4600.51,4203.08,4224.1,4196.92,4286.15,4609.23,4362.56,4017.19,4098.12,4186.87,4023.97,4191.84,4162.56,4136.86,4183.8,4000.55,4088.06,4031.04,3967.29,4112.48,4148.08,4012.21,4183.8,4105.25,4147.65,4029.55,4044.15,4130.06,3956.64,4134.48,4118.74,3962.4,4013.91,4187.8,3966.91,4168.49,4119.47,4029.45,4045.36,4136.42,4152.69,3970.92,4069.87,4145.33,3974.41,4168.9,4141.06,0
4290.26,3931.28,4236.92,4074.87,4328.72,4615.38,4095.38,4638.97,4230.26,4247.18,4243.08,4300,4665.13,4376.41,3966.5,3999.73,4086.2,4132.15,4058.29,4049.42,4138.93,3951.03,4195.33,3952.79,4074.08,4032.78,4199.96,4027.54,4042.25,4163.53,4103.31,4168.38,4061.38,4096.36,4100.66,4104.09,3962.94,4020.28,4159.3,4144.98,4027.11,4113.64,4022.04,4165.51,4036.31,4160.11,4033.1,4098.26,4106.76,4098.36,4009.94,4122.35,4157.95,3967.3,1
4287.18,4003.08,4266.15,4127.18,4333.85,4613.85,4066.15,4613.33,4202.56,4230.26,4208.72,4287.18,4610.77,4352.82,4066.18,4187.13,4127.96,4101.11,4181.49,4118.47,4172.66,4169.55,4007.63,4189.31,4091.39,4150.12,4156.78,4196.99,3972.77,3969.81,4097.53,4121.99,4143.54,4055.45,4108.03,4064.27,3956.45,4047.1,4121.56,3971.91,4165.28,4101.47,4070.49,4171.72,4054.9,3971.92,4102.28,4167.48,4026.85,4149.51,3978.87,4093.85,4161.72,4171.01,0
4255.9,3998.97,4230.77,4118.46,4342.56,4615.9,4098.46,4581.54,4183.08,4191.79,4170.77,4256.92,4546.15,4302.56,3957.71,4086.22,3991.96,4050.21,4150.6,4141.41,4157.75,4017.93,4153.94,4088.85,4049.67,4144.69,4044.8,3989.15,4173.41,4095.63,4078.54,3965.52,3983.45,3959.42,3977.74,4176.1,4119.98,4020.81,4073.76,4091.33,4081.36,3979.12,4159.64,4016.41,4044.61,4099.54,4181.03,4162.33,4088.07,4105.74,4165.2,4108.48,4052.64,4125.22,0
4276.92,3983.59,4260,4119.49,4348.21,4625.13,4072.82,4628.21,4209.74,4232.31,4211.28,4281.03,4606.67,4341.54,4166.4,4104.23,3952.7,4098.74,4156.8,4045.84,4136.58,4176.79,3985.6,4096.09,4025.06,4004.34,4173.35,4036.48,3995.6,3996.12,4012.5,4042.81,4128.99,4153.24,4156.26,3987.35,4112.73,4037.34,4148.37,4148.95,3954.94,3983.78,4120.92,4128.99,4020.61,4143.17,4167.93,3988.38,3956.68,4114.55,4147.89,4005.47,4155.9,4106.49,0
4300,4024.62,4276.92,4122.05,4329.23,4618.46,4082.56,4608.21,4194.36,4225.13,4193.85,4288.72,4593.33,4369.23,4183.04,3975.28,4125.25,4134.54,4029.98,4171.21,4142.0,4190.01,4159.03,4123.51,4152.35,3958.4,4140.43,4159.82,4196.02,4154.99,3989.35,4036.77,4030.19,4012.4,3979.87,3981.28,4159.59,4181.59,4139.32,4093.12,4146.63,4069.41,3997.94,4020.27,4059.67,4006.49,4146.71,4125.48,4095.08,3965.72,4149.15,4158.96,4118.08,4062.1,0
4305.13,4025.64,4261.54,4137.44,4326.15,4600.51,4047.18,4578.46,4163.59,4183.59,4167.69,4258.46,4564.1,4350.26,4158.96,4061.93,4092.1,3969.29,4189.83,4146.7,4078.62,4089.2,4158.94,4183.21,4121.28,4159.14,4138.36,4115.33,3996.67,4157.43,3964.5,4185.58,4040.03,4121.0,4167.29,4096.55,4159.06,4017.53,4033.46,4071.99,3958.48,3986.27,4124.12,3970.88,4053.46,4018.72,4114.17,4113.58,4174.14,4132.51,4083.22,4032.96,4192.58,4047.9,1
4262.56,4004.62,4231.28,4118.46,4347.69,4619.49,4100.51,4588.21,4195.38,4202.05,4171.79,4254.36,4555.9,4313.33,4128.34,4141.67,4083.72,4097.56,4024.96,4087.22,4042.04,4116.93,4063.22,4110.09,4032.28,4152.42,3951.93,3961.04,4104.77,4026.97,4125.8,4021.33,4092.27,4056.19,4023.02,4022.86,4183.62,3990.4,4065.03,3995.99,4177.25,4142.52,3985.97,3951.02,4074.88,3954.25,4072.88,3975.77,4116.54,4034.46,4029.43,4192.51,4196.08,4050.11,0
4288.21,4006.15,4248.72,4097.44,4333.33,4624.1,4081.03,4615.9,4206.15,4239.49,4204.1,4271.79,4592.82,4338.97,3981.63,4093.32,4119.16,4061.62,3954.12,4124.31,3970.01,4095.59,3976.68,4100.52,4065.28,4119.5,4029.32,4000.07,3999.06,4121.72,4013.63,4181.97,4067.66,4110.9,4033.01,4071.03,4126.98,4146.81,4001.48,4042.05,4114.48,3959.08,4067.77,4112.72,4165.42,4100.22,4126.36,3954.31,4167.19,4147.05,3959.92,4097.55,4016.14,3995.25,0
4276.92,3987.69,4246.67,4104.62,4321.03,4599.49,4053.33,4615.38,4201.54,4223.59,4212.31,4277.44,4598.97,4347.69,4084.53,4066.88,4017.76,4047.23,4073.69,4106.45,4120.44,4191.12,4050.25,4168.63,4184.99,4013.27,4188.61,4008.37,4132.42,4001.39,4052.65,4138.62,4140.34,4018.19,4075.48,4047.47,4052.11,4057.18,4130.12,3974.62,4017.17,4176.05,4051.55,4183.12,3981.78,4107.8,4076.9,4056.93,3992.63,4179.47,3978.43,4140.58,4166.74,4022.56,1
4319.49,4041.54,4261.03,4121.54,4352.31,4628.72,4114.87,4616.92,4210.77,4233.85,4227.69,4288.72,4625.64,4367.18,4095.77,3991.48,4118.64,3988.37,4192.28,4164.51,4074.42,4130.66,4088.22,4127.64,4009.85,4005.74,3977.0,4140.48,4192.15,4119.18,4113.98,4022.84,4019.57,4086.08,4013.37,4055.26,4145.4,4175.75,4166.14,4197.52,3988.21,4137.87,4157.98,4128.07,4169.78,4142.33,4052.76,4149.85,4059.8,4063.23,4110.96,4135.43,4015.43,4046.44,1
4404.62,4041.54,4290.77,4132.31,4320.51,4602.56,4060,4613.33,4200.51,4241.54,4242.56,4316.41,4674.87,4470.26,4000.64,4131.43,4077.22,3953.48,3972.85,3988.35,4096.56,4182.45,4136.18,4155.73,4143.95,4146.33,4024.77,4104.59,3964.22,4187.72,4081.47,4178.84,4068.2,4164.47,4180.84,4096.84,3978.18,4011.03,4194.62,4124.09,4020.49,4129.74,4176.72,4114.29,4111.26,4183.65,4055.9,4192.74,4089.92,4025.76,4084.17,4158.6,3955.33,4033.04,1
4267.18,3968.21,4244.62,4089.74,4330.77,4612.82,4063.08,4595.38,4184.62,4216.92,4196.92,4262.56,4600.51,4348.72,4150.97,4060.99,4171.63,4097.31,4055.24,4057.21,4112.43,4025.51,4120.02,4129.92,4041.71,4175.37,4036.72,3982.33,4153.48,3970.93,4007.15,4106.21,4103.72,4198.13,4074.31,4107.06,4075.15,3991.81,4177.23,4136.46,3959.8,4196.56,4076.07,4197.65,4150.42,3958.6,3998.87,3982.34,3950.97,4065.75,3977.97,4137.19,4067.65,4185.48,1
4306.67,4011.28,4274.87,4113.33,4347.69,4623.59,4078.97,4617.95,4210.26,4239.49,4222.05,4287.18,4614.36,4372.31,4104.34,3994.18,4041.04,3969.03,4123.79,4171.87,4149.11,4070.4,3980.92,3995.18,4018.26,4186.62,4169.37,4082.63,4112.73,3959.71,4009.57,4069.18,4034.86,4175.17,4147.68,4006.59,4025.39,4109.45,3996.98,4139.33,4072.6,3977.9,3992.17,4040.64,4066.28,4062.13,4026.64,3970.86,3971.92,4104.2,4151.48,3993.36,4021.22,4087.27,0
4264.62,4022.05,4247.18,4153.33,4344.1,4610.77,4057.95,4592.82,4181.54,4202.56,4156.41,4253.33,4547.69,4301.03,4107.92,4021.66,4040.61,4046.42,4102.09,4067.42,4014.21,4098.62,4110.9,3960.87,3956.2,4127.07,4092.63,3995.58,3980.35,4198.51,4179.05,3991.98,4038.83,3999.73,4131.44,3976.49,3967.21,3986.83,4151.84,4124.22,4077.58,4091.49,4007.56,4000.38,3967.82,3983.81,4163.92,4007.99,4021.03,3951.96,4016.99,4199.17,4083.3,4192.82,1
4247.18,4036.92,4261.03,4126.15,4338.97,4625.64,4074.36,4609.23,4191.79,4226.67,4177.95,4260.51,4552.31,4290.26,4011.46,4081.12,4171.47,3999.23,4053.33,3962.06,4182.4,3958.83,3985.92,4184.91,3980.14,4160.97,4191.68,3991.05,4073.03,4128.7,4001.32,4105.98,3995.27,4174.5,4041.24,4167.77,4156.56,4073.3,4122.17,4126.67,4093.62,4158.46,3965.8,3996.05,4131.83,4035.23,4011.57,3982.87,3963.72,3963.56,4163.13,4023.4,4187.16,4108.68,1
4301.54,3990.77,4270.26,4125.64,4326.67,4625.13,4065.13,4620.51,4205.64,4238.46,4215.9,4283.59,4616.92,4360.51,4038.22,4005.12,4015.39,4108.37,3993.73,4074.83,4147.34,3988.5,4196.3,4040.5,4168.37,4180.12,4067.5,4111.8,3992.3,4056.22,4018.96,4029.29,4083.67,4019.41,4019.88,4146.83,4193.22,4071.79,4054.33,4171.63,4160.43,4083.48,4081.13,3967.94,3977.47,4169.14,3965.66,4040.91,4072.38,3961.19,4014.36,3979.82,3966.35,4028.46,0
4347.69,4040,4271.28,4122.05,4318.46,4617.44,4063.59,4609.23,4206.67,4227.69,4215.9,4288.72,4634.36,4406.15,4101.02,3996.87,4050.07,3968.06,4117.29,4118.33,4070.94,4159.47,4063.33,4040.66,4035.44,4033.43,4005.85,4019.89,4006.55,4153.85,3957.01,4142.16,4153.93,4095.29,4160.61,4158.64,4033.07,3984.14,4008.36,3986.56,4181.71,4095.36,4169.18,4195.78,3985.62,4191.82,4198.29,4101.6,4036.24,4111.77,4070.95,4045.23,3993.24,4126.68,0
4280.51,3997.95,4252.31,4107.69,4321.54,4596.41,4035.9,4610.26,4186.67,4203.59,4190.26,4270.26,4582.56,4342.56,4029.96,4078.11,3998.83,4051.89,4140.76,3983.74,4124.57,4122.05,4154.66,4029.26,4171.94,3969.0,4034.84,3992.52,3971.34,4020.75,4159.6,4000.34,3979.62,4126.46,4019.41,3989.26,4097.73,4042.15,4039.06,4118.83,4023.34,4038.85,4091.16,4145.71,3950.96,4122.13,3973.51,4142.68,4006.25,3991.69,4188.69,3998.18,4083.64,4156.54,1
